start_time,end_time,survey_date,survey_time,consent,region,country,county,subcounty,ward,slum,cu,location_type,vendor_type,gender,grains,roots_tubers,grain_roots_tubers,dark_green_veg,other_veg,vit_a_rich_veg,vita_rich_fruits,other_vita_frt_veg,other_fruits,organ_meat,flesh_meat,fish,meat_poultry_fish,egg,legumes_pulses,nuts_seeds,dairy,oils_fats,snacks,beverages,spice_condiment,mixed_foods,grains_maize_green,grains_dry_maize,grains_maize_flour,grains_ugali,grains_rice,grains_wheat_flour,grains_chapati,grains_mandazi,grains_scones,grains_bread,grains_noodle,grains_millet,grains_millet_flour,grains_millet_porridge,grains_sorghum,grains_sorghum_flour,grains_spaghetti,grains_barley,grains_oats,other_grains,os_other_grains,grains_comment,vit_a_veg_pumpkin,vit_a_veg_carrot,vit_a_veg_squash,vit_a_veg_orange_fl_swt_potato,vit_a_veg_red_swt_pepper,vit_a_veg_butternut,other_vit_a_rich_veg,os_other_vit_a_rich_veg,vit_a_rich_veg_comment,roots_tubers_irish_potato,roots_tubers_swt_potato,roots_tubers_arrow_root,roots_tubers_cassava,roots_tubers_yam,roots_tubers_plantain,roots_tubers_chips,other_roots_tubers,os_other_roots_tubers,roots_tubers_comment,dgv_kale,dgv_spinach,dgv_amaranthus,dgv_nightshade,dgv_jute_mallow,dgv_cowpea_leaves,dgv_crotalaria,dgv_pumpkin_leaves,dgv_african_kales,dgv_african_spinach,dgv_atipa,dgv_cassava_leaves,dgv_lettuce,dgv_bean_leaves,dgv_swt_potato_leaves,dgv_nakati,dgv_bitter_leaf,dgv_arrowroot_leaves,dgv_spider_plant,dgv_stinging_nettles,dgv_broccoli,other_dgv,os_other_dgv,dgv_comment,otherveg_tomato,otherveg_onion,otherveg_eggplant,otherveg_capsicum,otherveg_cabbage,otherveg_beetroot,otherveg_okra,otherveg_celery,otherveg_cucumber,otherveg_mushroom,otherveg_zucchini,otherveg_cauliflower,otherveg_asparagus,otherveg_artichoke,otherveg_frenchbeans,otherveg_greenbeans,other_otherveg,os_other_otherveg,otherveg_comment,vita_rich_frts_mango,vita_rich_frts_cantaloupe,vita_rich_frts_apricot,vita_rich_frts_papaya,vita_rich_frts_peach,vita_rich_frts_treetomato,vita_rich_frts_passionfrt,other_vita_rich_frts,os_other_vita_rich_frts,vita_rich_frts_comment,otherfrt_avocado,otherfrt_ripebanana,otherfrt_guava,otherfrt_orange,otherfrt_watermelon,otherfrt_pineapple,otherfrt_plums,otherfrt_apple,otherfrt_wildberries,otherfrt_lemon,otherfrt_lime,otherfrt_tangerine,otherfrt_jackfruits,otherfrt_pear,otherfrt_kiwi,otherfrt_tamarind,otherfrt_loquat,otherfrt_javaplum,otherfrt_grapes,other_otherfrt,os_other_otherfrt,otherfrt_comment,organ_meats_liver,organ_meats_kidney,organ_meats_heart,organ_meats_intestine,organ_meats_gizzard,organ_meats_lung,organ_meats_blood,other_organ_meats,os_other_organ_meats,organ_meats_comment,flesh_meats_beef,flesh_meats_pork,flesh_meats_lamb,flesh_meats_goat,flesh_meats_rabbit,flesh_meats_chicken,flesh_meats_duck,flesh_meats_game,flesh_meats_insect,flesh_meats_turkey,flesh_meats_guineafowl,flesh_meats_quail,other_flesh_meats,os_other_flesh_meats,flesh_meats_comment,eggs_chicken,eggs_duck,eggs_guineahen,eggs_quail,other_eggs,eggs_comment,fish_tilapia,fish_nile_perch,fish_omena,fish_catfish,fish_squeaker,fish_lungfish,fish_mouthbrooder,fish_stonebasher,fish_riponfalls,fish_victorialabeo,fish_labyrinth,fish_sadlerrobber,fish_blacknile,fish_shellfish,fish_okoko,other_fish,os_other_fish,fish_comment,legumes_beans,legumes_peas,legumes_lentils,legumes_dolichos,legumes_soybean,legumes_pigeonpeas,legumes_mungbeans,legumes_chickpeas,legumes_cowpea,other_legumes,os_other_legumes,legumes_comment,nuts_seeds_groundnut,nuts_seeds_peanut,nuts_seeds_baobab,nuts_seeds_sunflower,nuts_seeds_pumpkin,nuts_seeds_coconut,nuts_seeds_almonds,nuts_seeds_cashew,nuts_seeds_sesame,nuts_seeds_macadamia,other_nuts_seeds,os_other_nuts_seeds,nuts_seeds_comments,dairy_milk,dairy_cheese,dairy_yoghurt,dairy_ghee,dairy_cream,dairy_fermmilk,other_dairy,os_other_dairy,dairy_comment,oils_fats_cookingoil,oils_fats_cookingfat,oils_fats_coconut,oils_fats_palm,oils_fats_lard,oils_fats_margarine,oils_fats_butter,other_oils_fats,os_other_oils_fats,oils_fats_comment,snacks_sugar,snacks_sugarcane,snacks_honey,snacks_cakes,snacks_chocolate,snacks_candy,snacks_cookies,snacks_jaggary,other_snacks,os_other_snacks,snacks_comment,beverage_soda_juice,beverage_energydrink,beverage_alcoholic,beverage_coffee,beverage_tea,condiments_coconutwater,condiments_soysauce,condiments_hotsauce,condiments_chilitomatosauce,condiments_salt,condiments_blackpepper,condiments_garlic,condiments_ginger,condiments_oregano,condiments_mint,condiments_parsley,condiments_vinegar,condiments_rosemary,condiments_thyme,condiments_cardamom,condiments_cinnamon,condiments_cumin,condiments_masala,condiments_coriander,condiments_paprika,other_bev_condiments,os_other_condiments,condiments_comment,mixedfood_githeri,mixedfood_mokimo,mixedfood_fruitsalad,mixedfood_vegetablesalad,mixedfood_frtjuice,mixedfood_samosa,other_mixedfood,os_other_mixedfood,mixedfood_comment,indepth_interview_participatn,photo_consent,image1_url,image2_url,image3_url,_latitude,_longitude,altitude,precision,vendor_fg_diversity,unhealthy_food_count,no_unique_oth_frts_color,no_unique_oth_veg_color,no_unique_vita_veg_frt_color,dark_green_color,green_other_color,purple_blue_color,red_color,white_brown_color,yellow_orange_color,overall_color,_id,uuid,submission_time,index
15:34.6,43:29.3,3/1/2022,10:15:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Home vendors,Female,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F58ff5fef-8bb4-4196-aa34-879db743c3d6%2F1646119067396.jpg,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,144225029,58ff5fef-8bb4-4196-aa34-879db743c3d6,3/1/2022 15:35,2361
20:53.7,43:16.9,3/1/2022,10:20:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Stalls/Tabletop,Female,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F5c41fb52-3334-4e85-b9fc-2727d23096e6%2F1646119407138.jpg,,,,,,,3,0,0,0,0,1,0,0,0,0,0,1,144225036,5c41fb52-3334-4e85-b9fc-2727d23096e6,3/1/2022 15:35,2362
44:04.7,43:06.7,3/1/2022,10:44:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Ambulant/street hawkers/mobile,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,,Processed,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F04af67d5-b8b9-42d9-9604-7eeaf0f26e08%2F1646120722718.jpg,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225037,04af67d5-b8b9-42d9-9604-7eeaf0f26e08,3/1/2022 15:35,2363
00:24.4,42:14.8,3/1/2022,11:00:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Ambulant/street hawkers/mobile,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,Sesame,Good,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F104a6e39-8f6e-4844-9418-62dbccc2c231%2F1646121796291.jpg,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225039,104a6e39-8f6e-4844-9418-62dbccc2c231,3/1/2022 15:35,2364
05:09.2,10:17.9,3/1/2022,09:05:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,Female,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,1,0,0,0,1,1,1,0,0,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Royco,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F167db578-d942-48e9-ac77-05f3c3ba00b8%2F1646114999752.jpg,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,144225040,167db578-d942-48e9-ac77-05f3c3ba00b8,3/1/2022 15:35,2365
48:24.0,41:51.9,3/1/2022,12:48:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Stalls/Tabletop,Female,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,Not yet prepared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Ff755b03f-fb8c-4883-a84f-29b7e8e4af9c%2F1646128383885.jpg,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,144225041,f755b03f-fb8c-4883-a84f-29b7e8e4af9c,3/1/2022 15:35,2366
27:17.5,31:42.5,3/1/2022,09:27:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,Multiple females,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0,0,0,1,1,1,0,0,,,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fbb685088-4869-4aba-acb6-12ac51a66445%2F1646116282303.jpg,,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,144225047,bb685088-4869-4aba-acb6-12ac51a66445,3/1/2022 15:35,2367
37:45.3,40:54.4,3/1/2022,14:37:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Stalls/Tabletop,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fc42ba6eb-06e3-4b3b-8f72-7389341a751c%2F1646134809568.jpg,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,144225048,c42ba6eb-06e3-4b3b-8f72-7389341a751c,3/1/2022 15:35,2368
41:09.1,49:35.5,3/1/2022,14:41:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Stalls/Tabletop,Female,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,Bajia,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Good,0,0,0,0,0,0,1,Sausage,Good,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fba625a8f-da7e-45b9-8cb9-4963ae209998%2F1646135350439.jpg,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,144225051,ba625a8f-da7e-45b9-8cb9-4963ae209998,3/1/2022 15:35,2369
52:32.7,01:01.9,3/1/2022,09:52:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,both male and female,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,1,0,0,,,1,0,1,0,0,1,0,,,1,0,0,0,0,1,0,0,,,1,0,0,0,1,1,1,0,0,,,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Royco,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F6310824a-80e2-4233-9d32-8108e56a2b9f%2F1646118038799.jpg,,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,144225052,6310824a-80e2-4233-9d32-8108e56a2b9f,3/1/2022 15:35,2370
01:27.8,04:59.5,3/1/2022,10:02:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,Male,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225054,86818a2e-3194-4833-b24f-d9a18bbd0ec8,3/1/2022 15:35,2371
57:06.7,01:51.0,3/1/2022,14:57:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Home vendors,Female,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Good,,,,,,,,,,1,0,0,0,0,0,1,1,Bajia,Irish potato made into crisps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1,0,,Good,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Faff9f27d-07bd-481d-9028-dd4fe0c27954%2F1646136062945.jpg,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Faff9f27d-07bd-481d-9028-dd4fe0c27954%2F1646136079114.jpg,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225056,aff9f27d-07bd-481d-9028-dd4fe0c27954,3/1/2022 15:35,2372
48:19.3,52:18.6,3/1/2022,16:48:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,Male,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F3ec9b0a6-ba09-4918-8b58-4ccd5533003b%2F1646142688185.jpg,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225065,3ec9b0a6-ba09-4918-8b58-4ccd5533003b,3/1/2022 15:35,2373
52:26.3,57:52.2,3/1/2022,16:54:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Stalls/Tabletop,Female,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fa137a04f-e436-4c0c-961e-6e196464263e%2F1646143033367.jpg,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225075,a137a04f-e436-4c0c-961e-6e196464263e,3/1/2022 15:35,2374
17:15.7,43:53.0,3/1/2022,10:17:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fe38f7477-94f2-41ef-acbb-390cdf7bc705%2F1646120606063.jpg,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,144225087,e38f7477-94f2-41ef-acbb-390cdf7bc705,3/1/2022 15:35,2375
48:19.7,00:25.3,3/1/2022,10:48:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Kiosk,Female,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sold in sachets,0,0,0,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,,,1,0,0,0,1,1,1,0,0,,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fc2a1e5b6-9e18-4d34-874c-44536ebf432d%2F1646121266034.jpg,,,,,,,10,5,2,4,2,1,1,1,1,1,1,6,144225095,c2a1e5b6-9e18-4d34-874c-44536ebf432d,3/1/2022 15:35,2376
05:00.5,11:59.4,3/1/2022,17:05:00.000+03:00,1,East Africa,Kenya,Kisumu,Kisumu Central,Kondele,Manyatta A,,Peri-Urban,Stalls/Tabletop,Female,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,Good,,,,,,,,,,0,0,0,1,0,0,0,0,,Cut into pieces and sun dried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,,Good,1,0,0,0,0,0,0,0,0,0,0,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,1,https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F5bdbc028-d0ae-411f-8459-4d3afcf300e2%2F1646143859622.jpg,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,144225098,5bdbc028-d0ae-411f-8459-4d3afcf300e2,3/1/2022 15:35,2377
